Item Id,Item Name,Monster,Components
150529,Yukumo Pure Cutter 1,,"Yukumo Ticket
Mizutsune Claw [Mizutsune]
Yukumo Wood"
150785,Moofah Sword 1,,"Bherna Ticket
Moofah Horn [Moofah]
Moofah Fleeceball
Monster Bone M"
151041,Hero's Blade 1,,
151297,Dragonseal Sword 1,,
151553,Kitchen Knife 1,,"Bistro Ticket
Lightcrystal
Iron Ore
Bitterbug"
151809,Chak Chak 1,,"Weapon Codex
Bealite Ore
Lightcrystal
Vivid Fluid [Nibelsnarf]"
152065,Floral Seif 1,,"Wycademy Ticket
Sap Plant
Bubblefoam [Mizutsune]
Dragonite Ore"
152321,Ninja Sword 1,,"Bronze Guild Ticket
Daora Webbing [Kushala Daora]
Chameleos Webbing [Chameleos]
Teostra Webbing [Teostra]"
152577,Shining Wyvern Blade 1,,
152833,Catspaw 1,,"Lightcrystal
Pawprint Stamp
Barrel Lid"
153089,Melynx Tool 1,,"Hyper Hunter I
Pawprint Stamp
Gastronome Tuna
Nargacuga Blackfur [Nargacuga]"
153345,Eldora Closure 1,,"Extravagant Artifact
Lightcrystal
Black Pearl
Dragonite Ore"
153601,Black Belt Sword 1,,"Blackbelt Ticket
Khezu Coin
Rathalos Coin"
156161,Inazuma Works 1,,"Dengeki Ticket
Hyper Lagiacrus Hide
Kirin Thundertail [Kirin]
Electroscale [Astalos]"
156417,Levindicator 1,,"CoroCoro Ticket
Uragaan Carapace [Uragaan]
Volvidon Carapace [Volvidon]
Thunder Sac [Khezu]"
156929,Hero's Sword 1,,"Triforce
Gammoth Fang+ [Gammoth]
Malfestio Goldfeather [Malfestio]
Brach Ebonshell+ [Brachydios]"
158721,Razor Render 1,,"Rustrazor Hunter I
Rustrazor Cortex [Rustrazor Ceanataur]
Ceanataur Hardclaw [Shogun Ceanataur]
Hermitaur Hardclaw [Daimyo Hermitaur]"
160257,Flame Syphos 1,,"Gravios Carapace [Gravios]
Gravios Scalp
Solar Bursa [Glavenus]"
162049,Platinum Dawn 1,,"G.Rathian Cortex [Gold Rathian]
S.Rath Cortex [Silver Rathalos]
HR Rath (Rare) Materials"
162305,Binding Blade 1,,"Eltalite Ore
Avian Stoutbone
Allfire Stone
G Ore Materials"
162561,Drome Rush Dagger 1,,"Velocidrome Talon [Velocidrome]
Iodrome Piel [Iodrome]
Avian Stoutbone"
162817,Research Sword 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Rare Scarab"
163073,Wycademy Dagger 1,,"Wycademy Ticket G
Malfestio Grandwing [Malfestio]
Ultimas Crystal
Potent Hyper Extract"
163329,Elder Sword 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
163585,Xin's Trust 1,,"Flying Xin Mark
Hyper Hermitaur Cortex
Ceanataur Cortex [Shogun Ceanataur]"
163841,Falchion 1,,"Sealing Shield
Hyper S.Rath. Scale
Hyper Fang
Radiant Mucus+ [Nakarkos]"
196865,Petrified Hammer 1,,"Iron Ore
Earth Crystal"
197121,Obsidian Hammer 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
197377,Fist of Fury 1,,"Carbalite Ore
Dragonite Ore
Brach Hammer [Brachydios]
Elder Dragon Blood"
197889,Great Nova 1,,"Lightcrystal
Dragonite Ore
Thunderbug"
198657,Iron Hammer 1,,Iron Ore
198913,Devil Masher 1,,"Uragaan Shell [Uragaan]
Omniplegia Sac
Gendrome Head [Gendrome]"
199169,Anvil Hammer 1,,"Uragaan Scute [Uragaan]
Dragonite Ore
Iron Ore"
200193,War Hammer 1,,"Bealite Ore
Iron Ore
Brute Bone"
200449,War Stamp 1,,"Hyper Hunter I
Carbalite Ore
Disc Stone"
200705,Iron Striker 1,,"Carbalite Ore
Bealite Ore
Iron Ore
Bullfango Pelt+ [Bullfango]"
201473,Gun Hammer 1,,"Firestone
Dragonite Ore
Rath Marrow"
201729,Shot Crusher 1,,"Hyper Hunter I
Fucium Ore
Scalding Pleura+ [Agnaktor]
Monster Broth"
201985,Spiked Hammer 1,,"Iron Ore
Needleberry
Shiny Beetle"
202753,Frozen Core 1,,"Lightcrystal
Machalite Ore
Ice Crystal"
203009,Bone Hammer 1,,"Monster Bone S
Iron Ore"
203265,Lobstrosity 1,,"Small Lobstershell
Hermitaur Claw [Daimyo Hermitaur]
Iodrome Hide [Iodrome]
Machalite Ore"
204289,Cyclo-Hammer 1,,"Monster Bone L
Machalite Ore
Sharp Claw"
204801,Seditious Hammer 1,,"Hyper Hunter II
Seregios Slavescale [Seregios]
Monster Hardbone"
205057,Skullcrusher 1,,"Hercudrome
Monster Bone M
Wyvern Fang
Uroktor Scale [Uroktor]"
205569,Conehead Hammer 1,,"Blangonga Pelt [Blangonga]
Blango Pelt [Blango]
Iron Ore
Unknown Skull"
205825,Ceanataur Head Axe 1,,"Ceanataur Shell
Ceanataur Leg [Shogun Ceanataur]
Bealite Ore"
206081,Bag o' Horrors 1,,"Flabby Hide [Khezu]
Machalite Ore
Thunderbug"
206337,Bone Bludgeon 1,,"Jumbo Bone
Mystery Bone
Iron Ore"
207617,Revenge Hammer 1,,"Konchu Shell [Konchu]
Bealite Ore
Monster Bone M"
207873,Feather Hammer 1,,"Maccao Tailspike [Great Maccao]
Maccao Scale
Monster Bone M"
208129,Bull Head Hammer 1,,"Bullfango Pelt [Bullfango]
Bullfango Head
Brute Bone
Carpenterbug"
208897,Dragonhead Hammer 1,,"Wyvern Scalp [Shogun Ceanataur]
Monster Bone L
Unknown Skull
Shiny Beetle"
209153,Red Bludgeon 1,,"Rathalos Shell [Rathalos]
Rath Marrow
Firestone"
209921,Kut-Ku Pick 1,,"Giant Beak [Yian Kut-Ku]
Kut-Ku Scale
Monster Bone L"
214529,Rusted Hammer 1,,
214785,Breath Core Hammer 1,,"Earth Crystal
Lava Nugget
Flame Sac"
215297,Worn Hammer 1,,
215553,Pulsating Core 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
216065,Gaiarch 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
216321,Black Hammer 1,,"Dark Piece
Dark Stone
Pokke Ticket"
216577,Yukumo Mallet 1,,"Yukumo Wood
Iron Ore"
216833,Yukumo Purehammer 1,,"Yukumo Ticket
Bubblefoam [Mizutsune]
Yukumo Wood"
217089,Airship Hammer 1,,"Airship Ticket
Firestone
Moofah Fleeceball
Rath Marrow"
217345,Teddybear 1,,"Doll Parts
Sleep Herb
Moofah Fleeceball
Black Pearl"
217601,Enormous Ham 1,,"Kingmeat
Stoutbone
Well-done Steak"
217857,Cactus Creamer 1,,"King Cactus
Jumbo Bone
Poison Sac"
218113,Black Frying Pan 1,,"Bistro Ticket
Dragonite Ore
Iron Ore
Carpenterbug"
218369,One Star Silver Pot 1,,"Hyper Hunter I
Bistro Ticket
Novacrystal
Coma Sac"
218625,Pumpking 1,,"Bumblepumpkin
Ivy
Hercudrome"
218881,Anchor Hammer 1,,
219137,Portsmark 1,,"Bronze Guild Ticket
Dragonbone Relic
Lagiacrus Hide+ [Lagiacrus]
Brach Shell [Brachydios]"
219393,Arluq Whammer 1,,"Bherna Ticket
Firecell Stone
Gore Magala Feeler+ [Gore Magala]
Rubbery Hide+"
219649,Pride of Harth 1,,"Bherna Ticket
Iron Ore
Machalite Ore
Pure Dragon Blood"
219905,White Kitty Stamp 1,,"Lightcrystal
Pawprint Stamp
Paralysis Sac"
220161,Black Kitty Stamp 1,,"Hyper Hunter I
Nargacuga Blackfur [Nargacuga]
Omniplegia Sac
Barrel Lid"
220417,Egg Hammer 1,,"Accolade
Yukumo Ticket
Gargwa Feather [Gargwa]
Monster Bone+"
220673,Graceful Death 1,,"Sinister Cloth
Dracophage Bug
Monster Bone+
Striped Skin [Remobra]"
220929,Black Belt Hammer 1,,"Blackbelt Ticket
Najarala Coin
Rathalos Coin"
221185,Expert Hammer 1,,"Commendation G
S.Rathalos Scale+ [Silver Rathalos]
G.Rathian Scale+ [Gold Rathian]
Rath Marrow"
223745,Demon Visage 1,,"Arena Ticket
Hyper Gammoth Fur
Rajang Blackfur [Rajang]
Tetsucabra Tusks+ [Tetsucabra]"
226817,Gigaton Hammer 1,,"Basarios Carapace [Basarios]
Carbalite Ore
Lightcrystal"
227329,Shell Hammer 1,,"Gravios Carapace [Gravios]
Carbalite Ore
Fucium Ore"
228609,Jail Hammer 1,,"Carbalite Ore
Thunderbug
Rubbery Hide+
Volvidon Carapace [Volvidon]"
229121,Blacksmith 1,,"Eltalite Ore
Carbalite Ore
Emperor Hopper
G Ore Materials"
229377,Memento Volare 1,,"Airship Ticket G
Prized Pelt
Eltalite Ore"
229633,Research Hammer 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Bealite Ore"
229889,Crystal Hammer 1,,"Lightcrystal
Machalite Ore
Dragonite Ore
Kirin Thundertail [Kirin]"
230145,Elder Hammer 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
262401,Petrified Lance 1,,"Iron Ore
Earth Crystal"
262657,Obsidian Lance 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
264705,Iron Lance 1,,Iron Ore
264961,Squire Spear 1,,"Carbalite Ore
Iron Ore
Velociprey Hide [Velociprey]"
265217,Estoc 1,,"Dragonite Ore
Black Pearl
Ice Crystal"
265473,Paladin Lance 1,,"Dragonite Ore
Bealite Ore
Iron Ore"
265729,Babel Spear 1,,"Hyper Hunter I
Carbalite Ore
Uragaan Shell [Uragaan]"
265985,Growling Wyvern 1,,"Carbalite Ore
Machalite Ore
Uragaan Shell [Uragaan]"
266753,Thane Lance 1,,"Iron Ore
Earth Crystal
Jaggi Scale"
267521,Steel Knight's Pike 1,,"Dragonite Ore
Machalite Ore
Iron Ore"
268033,Drill Lance 1,,"Machalite Ore
Earth Crystal
Electro Sac [Khezu]
Monster Fluid"
268545,Spiked Spear 1,,"Monster Bone M
Iron Ore
Carpenterbug"
268801,Aqua Spear 1,,"Plesioth Fin+ [Plesioth]
Cephalos Fin+
Carbalite Ore"
269057,Rockabye Spear 1,,"Plesioth Webbing [Plesioth]
Cephalos Scale+
Coma Sac"
269825,Bone Lance 1,,"Monster Bone S
Mystery Bone"
270081,Longhorn Spear 1,,"Monster Bone L
Jumbo Bone
Shiny Beetle"
270337,Giant Tusk 1,,"Hyper Hunter I
Monster Hardbone
Stoutbone
Bullfango Pelt+ [Bullfango]"
270849,Seditious Lance 1,,"Hyper Hunter II
Seregios Scraper [Seregios]
Hyper Monster Bone"
271105,Barbarian Tusk 1,,"Monster Bone+
Machalite Ore
Monster Fluid"
271361,Barbaroi Tusk 1,,"Monster Keenbone
Ioprey Hide+ [Ioprey]
Mega Demondrug
LR Ioprey Materials"
271617,Bone Claw Lance 1,,"Hermitaur Claw [Daimyo Hermitaur]
Hermitaur Shell
Sharp Claw"
271873,Ceanataur Stinger 1,,"Ceanataur Leg [Shogun Ceanataur]
Ceanataur Shell
Small Ceanataur Shell [Ceanataur]"
272385,Ploshasta 1,,"Rhenoplos Shell [Rhenoplos]
Monster Bone S
Bird Wyvern Fang"
273921,Wild Boar Lance 1,,"Bullfango Pelt [Bullfango]
Brute Bone
Anteka Antler [Anteka]
Carpenterbug"
279809,Rusted Lance 1,,
280065,Undertaker 1,,"Earth Crystal
Lava Nugget
Flame Sac"
280577,Worn Spear 1,,
280833,Skyscraper 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
281345,Blue Crater 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
281601,Black Lance 1,,"Dark Piece
Dark Stone
Pokke Ticket"
281857,Yukumo Lance 1,,"Yukumo Wood
Iron Ore"
282113,Yukumo Purelance 1,,"Yukumo Ticket
Mizutsune Tail [Mizutsune]
Yukumo Wood"
282369,Fondue Lance 1,,"Bistro Ticket
Firestone
Paddock Oil"
282625,Blimp Lance 1,,"Airship Ticket
Firestone
Moofah Fleeceball
Rath Marrow"
282881,Frontrider Lance 1,,"Yukumo Ticket
Yukumo Wood
Bealite Ore
Hydro Hide [Ludroth]"
283137,Native Spear 1,,"Kokoto Ticket
Unknown Skull
Jumbo Bone
Iodrome Head [Iodrome]"
283393,Vacuum Striker 1,,"Kokoto Ticket
Pale Bone [Khezu]
Rubbery Hide [Gypceros]"
283649,Fragrance 1,,"Dosbiscus
Hercudrome
Iron Ore
Sap Plant"
283905,Sharq Byte 1,,"Sharqskin
Lagiacrus Hide [Lagiacrus]
Cephalos Fin
Whetfish"
284161,Plegis Needle 1,,"Bindshroom
Hercudrome
Bealite Ore
Parashroom"
284417,Guardian Lance 1,,"Kokoto Ticket
Fucium Ore
Rejuvenated Beak [Yian Garuga]
Elder Dragon Blood"
284673,Alacrantze 1,,"Toxic Kumori
Monster Bone+
Poison Sac"
284929,Black Belt Lance 1,,"Blackbelt Ticket
Najarala Coin
Rathalos Coin"
285185,Expert Lance 1,,"Commendation G
S.Rathalos Scale+ [Silver Rathalos]
G.Rathian Scale+ [Gold Rathian]
Rath Marrow"
287489,Brain Fox 1,,"Famitsu Ticket
Mizutsune Scale+ [Mizutsune]
Rath Medulla
Monster Keenbone"
291329,Gravios Spear 1,,"Gravios Scalp
Gravios Carapace [Gravios]
Toxin Sac"
292353,Spark Plug 1,,"Carbalite Ore
Seltas Horn+ [Seltas]
Fulgurbug [Zinogre]
Thunderbug"
292609,Shock Lance 1,,"Carbalite Ore
Thunderbug
Rubbery Hide+"
292865,Dark 1,,"Hornetaur Razorwing [Hornetaur]
Flutterfly
Nerscylla Scishorn [Nerscylla]"
293121,Noble Fragrance 1,,"Tough Dragonvine
Dosbiscus
Eltalite Ore
Emperor Hopper"
293377,Memento Baroni 1,,"Airship Ticket G
Prized Pelt
Eltalite Ore"
293633,Research Lance 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Paddock Oil+"
294145,Gorgonzolance 1,,"Bistro Ticket G
Pawprint Ticket
Palico Ticket G"
294401,Elder Lance 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
327937,Petrified Cannon 1,,"Iron Ore
Earth Crystal
Stone"
328449,Obsidian Cannon 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
328961,Crab Buster 1,,"Hermitaur Claw [Daimyo Hermitaur]
Hermitaur Shell
Sm. Hermitaur Shell [Hermitaur]
Cephalos Fang [Cephadrome]"
329985,Anteka Burst 1,,"Anteka Antler [Anteka]
Warm Pelt
Yukumo Wood"
330241,Rapidcaster 1,,"Kelbi Horn [Kelbi]
High-quality Pelt
Bulldrome Hide+ [Bulldrome]
Stoutbone"
331009,Sand Diver 1,,"Cephalos Fin
Cephalos Scale
Iron Ore"
331521,Arbalest 1,,"Iron Ore
Monster Bone S"
332033,Yian Kut-Ku Cannon 1,,"Kut-Ku Shell [Yian Kut-Ku]
Kut-Ku Scale
Flabby Hide [Khezu]
Monster Bone M"
332801,Tankmage 1,,"Rubbery Hide [Gypceros]
Earth Crystal
Monster Bone M"
333569,Injector Cannon 1,,"Vespoid Wing [Vespoid]
Hornetaur Shell [Hornetaur]
Disc Stone
Brute Bone"
334081,Meteor Bazooka 1,,"Disc Stone
Machalite Ore"
334337,Meteor Buster 1,,"Firecell Stone
Carbalite Ore
Dragonite Ore
King Scarab"
334593,Striker's Bowgun 1,,"Novacrystal
Machalite Ore
Firestone
Paddock Oil+"
335617,Bone Shooter 1,,"Monster Bone S
Iron Ore"
337153,Marino Burst 1,,"Rhenoplos Shell [Rhenoplos]
Sharp Fang
Machalite Ore"
338177,Shooting Star 1,,"Firecell Stone
Novacrystal
Monster Broth
Uroktor Scale+ [Uroktor]"
342785,Moofire Cannon 1,,"Bherna Ticket
Moofah Horn [Moofah]
Moofah Fleeceball
Machalite Ore"
343041,Hero Blaster 1,,"Kokoto Ticket
Dragonbone Relic
Firecell Stone
Elder Dragon Blood"
343297,Black Cannon 1,,"Dark Stone
Dark Piece
Pokke Ticket"
343553,Yukumo Bowgun 1,,"Yukumo Wood
Iron Ore"
343809,Yukumo Puregun 1,,"Yukumo Ticket
Bubblefoam [Mizutsune]
Yukumo Wood"
344065,Ladybug Cannon 1,,"Great Ladybug
Rare Scarab
Stoutbone
Monster Broth"
344321,Carrozza Bazooka 1,,"Bumblepumpkin
Yukumo Hardwood
Carbalite Ore
Ivy"
344577,"Aquamatic Needler"" 1""",,"Bowgun Codex
Dragonite Ore
Lightcrystal
Gunpowder"
344833,Felyne Bowgun 1,,"Giant Acorn
Large Barrel
Machalite Ore
Flame Sac"
345089,Lunastra's Zeal 1,,"Broken Statue
Dragonite Ore
Earth Crystal
Rath Marrow"
348161,Pirate Cannon J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Firecell Stone
Wyvern Gem"
352257,Gravios Howl 1,,"Gravios Carapace [Gravios]
Monster Hardbone
Inferno Sac"
354049,Research Cannon 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Lightcrystal"
354305,Cannonissimo 1,,"Pub Ticket
Nightcloak Plume [Nightcloak Malfestio]
Dreadqueen Shard [Dreadqueen Rathian]"
354561,Arbahefty 1,,"Splendid Beak [Yian Kut-Ku]
Pearl Hide [Khezu]
Rath Medulla
Gravios Wing [Gravios]"
354817,Magnificent El Dora Gun 1,,"Opulent Artifact
Agnaktor Scale [Agnaktor]
Solar Bursa [Glavenus]
Lava Nugget"
355073,Elder Cannon 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
459009,Petrified Shooter 1,,"Iron Ore
Earth Crystal
Stone"
459777,Obsidian Shooter 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
460801,Blossomayhem 1,,"S.Rathalos Carapace [Silver Rathalos]
G.Rathian Carapace [Gold Rathian]
Rath Marrow"
462593,Hunter's Rifle 1,,"Iron Ore
Monster Bone S"
464129,Scale Tornado 1,,"Uroktor Scale [Uroktor]
Paddock Oil
Iron Ore"
464385,Khezu Syringe 1,,"Flabby Hide [Khezu]
Machalite Ore
Thunderbug"
464897,Shotgun (White) 1,,"Giaprey Scale [Giaprey]
Bird Wyvern Fang
Machalite Ore"
466177,Cross Bowgun 1,,"Monster Bone S
Iron Ore"
466433,Desert Storm 1,,"Cephalos Fin+
Cephalos Scale+
Monster Bone+"
466945,Yakt Shooter 1,,"Monster Bone+
Dragonite Ore
Monster Fluid
Hercudrome"
468993,Striped Shell 1,,"Sm. Hermitaur Shell [Hermitaur]
Brute Bone
Iron Ore"
469249,Lobster Gun 1,,"Commendation
Small Lobstershell
Hermitaur Claw [Daimyo Hermitaur]
Iron Ore"
469761,Demon's Isle 1,,
470017,God's Isle 1,,
474881,Veiled Bell 1,,"Bherna Ticket
Dragonite Ore
Yukumo Wood"
475137,Airship Gun 1,,"Airship Ticket
Firestone
Uragaan Scute [Uragaan]
Rath Marrow"
475393,Black Parasol 1,,"Dark Piece
Dark Stone
Pokke Ticket"
475905,Yukumo Light Bowgun 1,,"Yukumo Wood
Iron Ore"
476161,Yukumo Pureshot 1,,"Yukumo Ticket
Yukumo Wood
Carbalite Ore
Mizutsune Claw [Mizutsune]"
476417,Gourd Shot 1,,"Bronze Guild Ticket
Shiny Beetle
Yukumo Hardwood
Carbalite Ore"
476673,Fiossidare 1,,"Wycademy Ticket
Yukumo Wood
Lava Nugget
Fire Herb"
476929,Springnight Shot 1,,"Springnight Carp
Firestone
Cephalos Fin
Pin Tuna"
477185,Beast Sniper 1,,"Great Hornfly
Lava Nugget
Hercudrome
Dragonfell Berry"
477441,Felyne Ragdoll 1,,"Palico Ticket
Lightcrystal
Blangonga Pelt [Blangonga]
Flame Sac"
477697,Melynx Ragdoll 1,,"Palico Ticket
Lightcrystal
Nargacuga Blackfur [Nargacuga]
Flame Sac"
477953,Kettleblower 1,,"Felyne Kettle
Pawprint Stamp
Poison Sac
Paralysis Sac"
478209,Eldra Musket 1,,"Extravagant Artifact
Lightcrystal
Black Pearl
Dragonite Ore"
478465,Black Belt Bowgun 1,,"Blackbelt Ticket
Khezu Coin
Najarala Coin"
483841,Grenade Launcher 1,,"Basarios Wing [Basarios]
Carbalite Ore
Machalite Ore"
484097,Titan Launcher 1,,"Gravios Carapace [Gravios]
Monster Keenbone
Carbalite Ore"
485633,Memento Barbas 1,,"Airship Ticket G
Velocidrome Piel [Velocidrome]
Conflagrant Sac
Firecell Stone"
485889,Research Shooter 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Fulgurbug [Zinogre]"
486401,Elder Shooter 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
524545,Petrified Saber 1,,"Iron Ore
Earth Crystal"
524801,Obsidian Saber 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
525313,Guardian Sword 1,,"Dragonite Ore
Lightcrystal
Machalite Ore"
525569,Aqua Guardian 1,,"Hyper Hunter I
Novacrystal
Torrent Sac"
525825,Chainslaughter 1,,"Carbalite Ore
Lightcrystal
Thunderbug"
526593,Iron Katana 1,,Iron Ore
527105,Eager Cleaver 1,,"Machalite Ore
Earth Crystal
Electro Sac [Khezu]"
527361,Wailing Ghost 1,,"Hyper Hunter I
Hyper Electro Sac
Tigrex Scale [Tigrex]"
528129,Rimeblossom 1,,"Lightcrystal
Iron Ore
Ice Crystal"
528385,Yuki Ichimonji 1,,"Hyper Hunter I
Lagombi Pelt+ [Lagombi]
Stoutbone
Carbalite Ore"
528897,Toad Abetter 1,,"Hyper Hunter I
Tetsucabra Scale+ [Tetsucabra]
Paddock Oil+"
529153,Plume Sword 1,,"Maccao Hide [Maccao]
Iron Ore"
529921,Seditious Edge 1,,"Hyper Hunter II
Seregios Breacher [Seregios]
Hyper Claw"
530177,Serrated Jaw 1,,"Monster Bone S
Iron Ore"
530689,Rusty Claymore 1,,"Lightcrystal
Rathalos Shell [Rathalos]
Daora Shell [Kushala Daora]"
530945,Canine Katana 1,,"Jaggi Scale+
Avian Finebone
Machalite Ore"
531201,"Bone Katana Wolf"" 1""",,"Velociprey Hide [Velociprey]
Machalite Ore
Monster Bone S"
532481,"Wyvern Blade Verde"" 1""",,"Rathian Scale [Rathian]
Rathian Webbing
Poison Sac"
532737,"Wyvern Blade Flame"" 1""",,"Hyper Hunter I
Rathalos Carapace [Rathalos]
Rathian Carapace [Rathian]
Inferno Sac"
534273,Bone 1,,Monster Bone S
534785,Bicurviscera 1,,"Hyper Hunter I
Kecha Ear+ [Kecha Wacha]
Hyper Claw"
535041,Blango Destroyer 1,,"Blango Pelt [Blango]
Sharp Claw
Iron Ore"
537089,Anteka Blade 1,,"Anteka Antler [Anteka]
Warm Pelt
Brute Bone"
537345,Dark Scythe 1,,"Jumbo Bone
Bulldrome Tusk [Bulldrome]
Whetfish
Monster Fluid"
537601,Scythe of Menace 1,,"Rathian Shell [Rathian]
Poison Sac
Machalite Ore"
538113,Crab Cutter 1,,"Hermitaur Claw [Daimyo Hermitaur]
Sm. Hermitaur Shell [Hermitaur]
Jumbo Bone"
538625,Shogun Cutter 1,,"Ceanataur Claw [Shogun Ceanataur]
Ceanataur Shell
Small Ceanataur Shell [Ceanataur]"
538881,Shogun Splitter 1,,"Hyper Hunter I
Hyper Claw
Ceanataur Leg+ [Shogun Ceanataur]"
542721,Worn Long Sword 1,,
542977,Oblivion 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
543489,Windeater 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
543745,Black Scythe 1,,"Dark Stone
Dark Piece
Pokke Ticket"
544001,Yukumo Long Sword 1,,"Yukumo Wood
Iron Ore"
544257,Yukumo Puresword 1,,"Yukumo Ticket
Mizutsune Claw [Mizutsune]
Yukumo Wood"
544513,Cheese Knife 1,,"Bistro Ticket
Dragonite Ore
Paddock Oil"
544769,Moofah Staff 1,,"Bherna Ticket
Moofah Horn [Moofah]
Yukumo Wood
Iron Ore"
545025,Centenarian Dagger 1,,"Bronze Guild Ticket
Rath Medulla
Fire Dragon Claw [Teostra]
Elder Dragon Blood"
545281,Great Hornfly Saber 1,,"Great Hornfly
Shiny Beetle
Vespoid Wing [Vespoid]
Lightcrystal"
545537,Barbarian Blade 1,,
545793,Hairtail's Hairblade 1,,"Blue Cutthroat
Monster Bone+
Whetfish
Immature Sponge [Ludroth]"
546049,Cawscythe 1,,"Sinister Cloth
Dracophage Bug
Monster Bone+
Giant Beak [Yian Kut-Ku]"
549121,Fox Select 1,,"Famitsu Ticket
Mizutsune Purplefur+ [Mizutsune]
Fucium Ore
Mystery Slime [Brachydios]"
549377,Light Works 1,,"Dengeki Ticket
Hyper Lagiacrus Hide
Zinogre Shocker+ [Zinogre]
Lightcrystal"
549633,Pirate Sword J 1,,"Pirate Ticket J
Hyper Lavasioth Scale
Inferno Sac
Wyvern Gem"
550145,Wing of Judgment 1,,"Goddess's Embrace
Pure Dragon Blood
Daora Webbing [Kushala Daora]
Teostra Webbing [Teostra]"
550401,Fan Club Bamboo Rod 1,,"Fan Club Application
Velocidrome Hide+ [Velocidrome]
Great Maccao Hide+ [Great Maccao]
Fucium Ore"
555009,Notos 1,,"Meldspar Ore
Carbalite Ore
Emperor Hopper"
555521,Research Saber 1,,"Soaratorium Ticket
Fucium Ore
Hyper Hunter I
Monster Broth"
555777,Rushin' Blue 1,,"Bistro Ticket G
Pawprint Ticket
Palico Ticket G"
556033,Elder Saber 1,,"Eltalite Ore
Emperor Hopper
Bherna Ticket
Wycademy Ticket"
556289,Urano Metria 1,,"Magic Realm Key
Hyper Azurefeather+
Azure Plume [Malfestio]"
590081,Petrified Axe 1,,"Iron Ore
Earth Crystal"
590337,Obsidian Axe 1,,"Bherna Ticket
Commendation
Dragonite Ore
Shiny Beetle"
592641,Iron Axe 1,,Iron Ore
592897,Elite Switch Axe 1,,"Dragonite Ore
Shiny Beetle
Iron Ore"
593409,Notched Tyrant 1,,"Hyper Hunter I
Zamtrios Tailblade [Zamtrios]
Sharqskin Scale [Zamite]
Paddock Oil+"
593665,General's Strongaxe 1,,"Carbalite Ore
Dragonite Ore
Firestone"
594177,Seditious Axe 1,,"Hyper Hunter II
Seregios Breacher [Seregios]
Monster Hardbone"
594945,The Shredder 1,,"Electro Sac [Khezu]
Machalite Ore
Bealite Ore
Rubbery Hide [Gypceros]"
595457,Scissor Axe 1,,"Hermitaur Shell
Hermitaur Claw [Daimyo Hermitaur]
Iron Ore"
595713,Exoskeleton Axe 1,,"Hornetaur Shell [Hornetaur]
Vespoid Wing [Vespoid]
Machalite Ore
Carpenterbug"
595969,Bone Axe 1,,"Monster Bone S
Monster Fluid"
596481,Power Gasher 1,,"Firestone
Monster Bone L
Shiny Beetle"
598529,Bruiser Axe 1,,"Iodrome Hide [Iodrome]
Ioprey Scale [Ioprey]
Jaggi Hide
Iron Ore"
598785,Wild Axe 1,,"Bullfango Pelt [Bullfango]
Brute Bone
Iron Ore
Carpenterbug"
605185,Worn Switch Axe 1,,
605441,Mundus Altus 1,,"Earth Crystal
Dragonbone Relic
Elder Dragon Blood"
605953,Rough Edge 1,,"Lightcrystal
Bealite Ore
Monster Fluid"
606209,Black Axe 1,,"Dark Piece
Dark Stone
Pokke Ticket"
606465,Yukumo Switch Axe 1,,"Yukumo Wood
Iron Ore"
606721,Yukumo Pure Axe 1,,"Yukumo Ticket
Mizutsune Tail [Mizutsune]
Yukumo Wood"
606977,Gouda Axe 1,,"Bistro Ticket
Dragonite Ore
Paddock Oil"
607233,Wycademy Axe 1,,"Wycademy Ticket
Dragonite Ore
Malfestio Tailfeather [Malfestio]
Uragaan Scute [Uragaan]"
607489,Arctic Ledge 1,,"Pokke Ticket
Anteka Antler [Anteka]
Monster Bone L"
607745,Grim Cat 1,,"Palico Ticket
Dragonite Ore
Shiny Beetle
Parashroom"
